1.07E-09,4.76E-01,4.87E-01,4.89E-01,4.86E-01,9.97E-01,4.89E-01,4.83E-01,4.93E-01,4.86E-01,4.93E-01,4.78E-01,4.90E-01,4.82E-01,4.81E-01,4.80E-01,4.94E-01
5.04E-08,4.76E-01,4.87E-01,4.89E-01,4.86E-01,9.97E-01,4.89E-01,4.83E-01,4.93E-01,4.86E-01,4.93E-01,4.78E-01,4.90E-01,4.82E-01,4.81E-01,4.80E-01,4.94E-01
2.39E-08,4.76E-01,4.87E-01,4.89E-01,4.86E-01,9.98E-01,4.89E-01,4.83E-01,4.93E-01,4.86E-01,4.93E-01,4.78E-01,4.90E-01,4.82E-01,4.81E-01,4.81E-01,4.95E-01
2.57E-08,4.76E-01,4.87E-01,4.90E-01,4.86E-01,9.99E-01,4.90E-01,4.84E-01,4.93E-01,4.87E-01,4.94E-01,4.77E-01,4.90E-01,4.83E-01,4.80E-01,4.81E-01,4.95E-01
3.47E-08,4.76E-01,4.87E-01,4.91E-01,4.85E-01,9.99E-01,4.91E-01,4.84E-01,4.93E-01,4.87E-01,4.95E-01,4.77E-01,4.90E-01,4.83E-01,4.80E-01,4.81E-01,4.96E-01
4.07E-08,4.76E-01,4.87E-01,4.92E-01,4.84E-01,1.00E+00,4.92E-01,4.85E-01,4.94E-01,4.88E-01,4.96E-01,4.76E-01,4.90E-01,4.84E-01,4.79E-01,4.81E-01,4.97E-01
3.78E-07,4.76E-01,4.87E-01,4.95E-01,4.83E-01,1,4.95E-01,4.85E-01,4.94E-01,4.89E-01,4.99E-01,4.75E-01,4.91E-01,4.84E-01,4.77E-01,4.81E-01,4.99E-01
2.44E-07,4.75E-01,4.86E-01,4.97E-01,4.82E-01,1,4.97E-01,4.85E-01,4.96E-01,4.91E-01,5.02E-01,4.74E-01,4.94E-01,4.83E-01,4.75E-01,4.81E-01,5.00E-01
2.04E-08,4.75E-01,4.86E-01,4.98E-01,4.82E-01,1,4.98E-01,4.85E-01,4.96E-01,4.91E-01,5.03E-01,4.75E-01,4.94E-01,4.83E-01,4.75E-01,4.81E-01,5.01E-01
-7.45E-08,4.80E-01,4.91E-01,5.04E-01,4.87E-01,1.002,5.03E-01,4.90E-01,5.02E-01,4.97E-01,5.09E-01,4.79E-01,5.00E-01,4.88E-01,4.79E-01,4.86E-01,5.07E-01
-6.20E-08,4.81E-01,4.93E-01,5.06E-01,4.88E-01,1.003,5.05E-01,4.92E-01,5.03E-01,4.99E-01,5.12E-01,4.80E-01,5.02E-01,4.90E-01,4.80E-01,4.88E-01,5.09E-01
-5.17E-08,4.85E-01,4.97E-01,5.11E-01,4.92E-01,1.006,5.10E-01,4.96E-01,5.08E-01,5.04E-01,5.17E-01,4.84E-01,5.06E-01,4.95E-01,4.84E-01,4.92E-01,5.15E-01
-5.31E-08,4.88E-01,5.00E-01,5.15E-01,4.95E-01,1.008,5.14E-01,4.99E-01,5.12E-01,5.08E-01,5.21E-01,4.86E-01,5.10E-01,4.98E-01,4.87E-01,4.95E-01,5.18E-01
-4.69E-08,4.91E-01,5.03E-01,5.20E-01,4.98E-01,1.011,5.18E-01,5.02E-01,5.16E-01,5.12E-01,5.26E-01,4.88E-01,5.14E-01,5.02E-01,4.90E-01,4.98E-01,5.23E-01
-4.19E-08,4.93E-01,5.06E-01,5.23E-01,5.00E-01,1.014,5.21E-01,5.04E-01,5.18E-01,5.15E-01,5.29E-01,4.90E-01,5.16E-01,5.04E-01,4.92E-01,5.01E-01,5.27E-01
-4.39E-08,4.96E-01,5.08E-01,5.25E-01,5.02E-01,1.018,5.24E-01,5.06E-01,5.21E-01,5.18E-01,5.32E-01,4.92E-01,5.19E-01,5.07E-01,4.94E-01,5.03E-01,5.30E-01
-4.73E-08,4.98E-01,5.10E-01,5.28E-01,5.04E-01,1.023,5.26E-01,5.08E-01,5.23E-01,5.21E-01,5.35E-01,4.94E-01,5.21E-01,5.09E-01,4.96E-01,5.05E-01,5.32E-01
-5.00E-08,4.99E-01,5.12E-01,5.30E-01,5.06E-01,1.028,5.28E-01,5.10E-01,5.25E-01,5.23E-01,5.36E-01,4.95E-01,5.23E-01,5.11E-01,4.97E-01,5.07E-01,5.34E-01
-4.10E-08,5.00E-01,5.13E-01,5.31E-01,5.07E-01,1.033,5.29E-01,5.11E-01,5.26E-01,5.24E-01,5.38E-01,4.96E-01,5.24E-01,5.12E-01,4.98E-01,5.08E-01,5.35E-01
-4.15E-08,5.02E-01,5.14E-01,5.33E-01,5.08E-01,1.042,5.31E-01,5.12E-01,5.28E-01,5.26E-01,5.40E-01,4.98E-01,5.26E-01,5.14E-01,5.00E-01,5.10E-01,5.37E-01
-4.79E-08,5.03E-01,5.15E-01,5.34E-01,5.09E-01,1.05,5.32E-01,5.13E-01,5.29E-01,5.27E-01,5.41E-01,4.99E-01,5.27E-01,5.15E-01,5.01E-01,5.11E-01,5.39E-01
-4.54E-08,5.03E-01,5.16E-01,5.35E-01,5.09E-01,1.059,5.32E-01,5.14E-01,5.29E-01,5.27E-01,5.42E-01,5.00E-01,5.27E-01,5.15E-01,5.01E-01,5.11E-01,5.39E-01
-4.27E-08,5.05E-01,5.17E-01,5.36E-01,5.10E-01,1.064,5.33E-01,5.15E-01,5.30E-01,5.28E-01,5.43E-01,5.01E-01,5.28E-01,5.16E-01,5.03E-01,5.12E-01,5.39E-01
-3.31E-08,5.13E-01,5.23E-01,5.40E-01,5.16E-01,1.062,5.37E-01,5.21E-01,5.34E-01,5.33E-01,5.46E-01,5.09E-01,5.32E-01,5.23E-01,5.11E-01,5.19E-01,5.43E-01
